"p","callret-1"
"http://yago-knowledge.org/resource/infobox/it/armamento",1
"http://yago-knowledge.org/resource/infobox/it/corazzatura",1
"http://yago-knowledge.org/resource/infobox/de/ghssignalwort",1
"http://yago-knowledge.org/resource/infobox/de/summenformel",1
"http://yago-knowledge.org/resource/infobox/de/ausführung",1
"http://yago-knowledge.org/resource/infobox/de/abgesagtmänner",1
"http://yago-knowledge.org/resource/infobox/en/proposals",1
"http://yago-knowledge.org/resource/infobox/fr/prisedevue",1
"http://yago-knowledge.org/resource/infobox/en/lccn",1
"http://yago-knowledge.org/resource/infobox/en/techadvisors",1
"http://yago-knowledge.org/resource/infobox/en/licenseen",1
"http://yago-knowledge.org/resource/infobox/en/taglinecaption",1
"http://yago-knowledge.org/resource/infobox/en/commentator",1
"http://yago-knowledge.org/resource/infobox/fr/nombredesports",1
"http://yago-knowledge.org/resource/infobox/en/imagesized",1
"http://yago-knowledge.org/resource/infobox/de/animation",1
"http://yago-knowledge.org/resource/infobox/en/mtvvideon",1
"http://yago-knowledge.org/resource/infobox/en/fifaaffiliation",1
"http://yago-knowledge.org/resource/infobox/en/shipspeedunderpower",1
"http://yago-knowledge.org/resource/infobox/en/hbmcasualties",1
"http://yago-knowledge.org/resource/infobox/en/bmltrefname",1
"http://yago-knowledge.org/resource/infobox/en/counsel",1
"http://yago-knowledge.org/resource/infobox/en/populationdensitysqmi",1
"http://yago-knowledge.org/resource/infobox/en/resname",1
"http://yago-knowledge.org/resource/infobox/en/trophyholder",1
"http://yago-knowledge.org/resource/infobox/en/ennetwork",1
"http://yago-knowledge.org/resource/infobox/pl/okres",1
"http://yago-knowledge.org/resource/infobox/pl/zespółartystyczny",1
"http://yago-knowledge.org/resource/infobox/de/gewichtsegelfertig",1
"http://yago-knowledge.org/resource/infobox/en/springsource",1
"http://yago-knowledge.org/resource/infobox/en/goalsagainst",1
"http://yago-knowledge.org/resource/infobox/en/coproduction",1
"http://yago-knowledge.org/resource/infobox/en/distrubutor",1
"http://yago-knowledge.org/resource/infobox/en/ltbrgtwarnerbrospicturesltbrgtaméricavídeovhsruntime",1
"http://yago-knowledge.org/resource/infobox/en/musicname",1
"http://yago-knowledge.org/resource/infobox/en/patterns",1
"http://yago-knowledge.org/resource/infobox/en/premiereperformers",1
"http://yago-knowledge.org/resource/infobox/en/parentalbanner",1
"http://yago-knowledge.org/resource/infobox/fr/pisteprécédente",1
"http://yago-knowledge.org/resource/infobox/ar/emedicinetopic",1
"http://yago-knowledge.org/resource/infobox/de/bumkk",1
"http://yago-knowledge.org/resource/infobox/en/schoolhours",1
"http://yago-knowledge.org/resource/infobox/en/medalscontested",1
"http://yago-knowledge.org/resource/infobox/en/passengersperyear",1
"http://yago-knowledge.org/resource/infobox/en/theory",1
"http://yago-knowledge.org/resource/infobox/fr/liaisonproteique",1
"http://yago-knowledge.org/resource/infobox/en/assistantcoach",1
"http://yago-knowledge.org/resource/infobox/en/seasonchronology",1
"http://yago-knowledge.org/resource/infobox/en/adopted",1
"http://yago-knowledge.org/resource/infobox/en/criminalcharge",1
"http://yago-knowledge.org/resource/infobox/en/curator",1
"http://yago-knowledge.org/resource/infobox/en/damlength",1
"http://yago-knowledge.org/resource/infobox/en/icao",1
"http://yago-knowledge.org/resource/infobox/en/imagemapalt",1
"http://yago-knowledge.org/resource/infobox/en/lastsighted",1
"http://yago-knowledge.org/resource/infobox/en/nameofficial",1
"http://yago-knowledge.org/resource/infobox/en/peak",1
"http://yago-knowledge.org/resource/infobox/en/mainsail",1
"http://yago-knowledge.org/resource/infobox/en/runationalyears",1
"http://yago-knowledge.org/resource/infobox/fr/music",1
"http://yago-knowledge.org/resource/infobox/nl/vorigealbum",1
"http://yago-knowledge.org/resource/infobox/en/nextrelease",1
"http://yago-knowledge.org/resource/infobox/fr/simdut",1
"http://yago-knowledge.org/resource/infobox/fr/univers",1
"http://yago-knowledge.org/resource/infobox/en/musicconsultant",1
"http://yago-knowledge.org/resource/infobox/en/gamotomou",1
"http://yago-knowledge.org/resource/infobox/en/latestdevelopmentdate",1
"http://yago-knowledge.org/resource/infobox/en/currentstate",1
"http://yago-knowledge.org/resource/infobox/en/shipcommissioningcrew",1
"http://yago-knowledge.org/resource/infobox/en/filmoflocation",1
"http://yago-knowledge.org/resource/infobox/en/descripciónimagen",1
"http://yago-knowledge.org/resource/infobox/en/shipcruisingspeed",1
"http://yago-knowledge.org/resource/infobox/en/speacial",1
"http://yago-knowledge.org/resource/infobox/pl/wycofano",1
"http://yago-knowledge.org/resource/infobox/en/subsidiarytitles",1
"http://yago-knowledge.org/resource/infobox/en/shipradiocallsign",1
"http://yago-knowledge.org/resource/infobox/en/grandmaster",1
"http://yago-knowledge.org/resource/infobox/en/unionuk",1
"http://yago-knowledge.org/resource/infobox/en/openingtrack",1
"http://yago-knowledge.org/resource/infobox/en/researchconsultant",1
"http://yago-knowledge.org/resource/infobox/en/championsffl",1
"http://yago-knowledge.org/resource/infobox/pl/tytułoryginalny",1
"http://yago-knowledge.org/resource/infobox/en/timeaired",1
"http://yago-knowledge.org/resource/infobox/en/commname",1
"http://yago-knowledge.org/resource/infobox/en/emiratename",1
"http://yago-knowledge.org/resource/infobox/en/receiver",1
"http://yago-knowledge.org/resource/infobox/en/firstcomic",1
"http://yago-knowledge.org/resource/infobox/en/firstseries",1
"http://yago-knowledge.org/resource/infobox/en/hierarchy",1
"http://yago-knowledge.org/resource/infobox/en/officesheld",1
"http://yago-knowledge.org/resource/infobox/en/wappengröße",1
"http://yago-knowledge.org/resource/infobox/en/newfriend",1
"http://yago-knowledge.org/resource/infobox/en/fieldproducers",1
"http://yago-knowledge.org/resource/infobox/en/winningcaptain",1
"http://yago-knowledge.org/resource/infobox/de/postproduktion",1
"http://yago-knowledge.org/resource/infobox/en/companyies",1
"http://yago-knowledge.org/resource/infobox/en/maxarea",1
"http://yago-knowledge.org/resource/infobox/de/gattung",1
"http://yago-knowledge.org/resource/infobox/de/nds",1
"http://yago-knowledge.org/resource/infobox/de/vertragstyp",1
"http://yago-knowledge.org/resource/infobox/en/openingthemesong",1
"http://yago-knowledge.org/resource/infobox/en/universityconference",1
"http://yago-knowledge.org/resource/infobox/fr/propriétaireinitial",1
"http://yago-knowledge.org/resource/infobox/en/amends",1
"http://yago-knowledge.org/resource/infobox/en/deletableimagecaption",1
"http://yago-knowledge.org/resource/infobox/en/syndicator",1
"http://yago-knowledge.org/resource/infobox/en/ot",1
"http://yago-knowledge.org/resource/infobox/en/filling",1
"http://yago-knowledge.org/resource/infobox/en/maincontractor",1
"http://yago-knowledge.org/resource/infobox/en/peerage",1
"http://yago-knowledge.org/resource/infobox/en/sentencing",1
"http://yago-knowledge.org/resource/infobox/en/ogauge",1
"http://yago-knowledge.org/resource/infobox/en/firstminor",1
"http://yago-knowledge.org/resource/infobox/fr/mois",1
"http://yago-knowledge.org/resource/infobox/en/animationby",1
"http://yago-knowledge.org/resource/infobox/fr/thèmes",1
"http://yago-knowledge.org/resource/infobox/fr/monteur",1
"http://yago-knowledge.org/resource/infobox/en/shipdeck",1
"http://yago-knowledge.org/resource/infobox/de/fundstelledeutsch",1
"http://yago-knowledge.org/resource/infobox/fr/appellation",1
"http://yago-knowledge.org/resource/infobox/en/schoolcouncilchair",1
"http://yago-knowledge.org/resource/infobox/en/musicals",1
"http://yago-knowledge.org/resource/infobox/en/defmvp",1
"http://yago-knowledge.org/resource/infobox/en/lobservedby",1
"http://yago-knowledge.org/resource/infobox/en/engreleasedate",1
"http://yago-knowledge.org/resource/infobox/en/seniorassignmenteditorcentraldeskeditoroutput",1
"http://yago-knowledge.org/resource/infobox/en/parentsguide",1
"http://yago-knowledge.org/resource/infobox/en/magareymedal",1
"http://yago-knowledge.org/resource/infobox/en/references",1
"http://yago-knowledge.org/resource/infobox/en/relatedc",1
"http://yago-knowledge.org/resource/infobox/en/hmajority",1
"http://yago-knowledge.org/resource/infobox/en/random",1
"http://yago-knowledge.org/resource/infobox/en/honorary",1
"http://yago-knowledge.org/resource/infobox/en/thumbnaildirector",1
"http://yago-knowledge.org/resource/infobox/pl/tłumacz",1
"http://yago-knowledge.org/resource/infobox/en/festivaldates",1
"http://yago-knowledge.org/resource/infobox/de/mitarbeit",1
"http://yago-knowledge.org/resource/infobox/en/charts",1
"http://yago-knowledge.org/resource/infobox/en/shipasw",1
"http://yago-knowledge.org/resource/infobox/en/execprods",1
"http://yago-knowledge.org/resource/infobox/en/productionexec",1
"http://yago-knowledge.org/resource/infobox/en/reentry",1
"http://yago-knowledge.org/resource/infobox/en/principalwriter",1
"http://yago-knowledge.org/resource/infobox/en/onepersonwhoplayedit",1
"http://yago-knowledge.org/resource/infobox/de/langtitel",1
"http://yago-knowledge.org/resource/infobox/de/lokalername",1
"http://yago-knowledge.org/resource/infobox/de/rezitator",1
"http://yago-knowledge.org/resource/infobox/en/numberdate",1
"http://yago-knowledge.org/resource/infobox/en/zi",1
"http://yago-knowledge.org/resource/infobox/en/shipembarkedflightduringfalklandssatfin",1
"http://yago-knowledge.org/resource/infobox/en/hispanicamericalastaired",1
"http://yago-knowledge.org/resource/infobox/en/postproductioncompany",1
"http://yago-knowledge.org/resource/infobox/en/fightchoreography",1
"http://yago-knowledge.org/resource/infobox/en/stuido",1
"http://yago-knowledge.org/resource/infobox/en/cnname",1
"http://yago-knowledge.org/resource/infobox/en/comingsoonaugustsatchan",1
"http://yago-knowledge.org/resource/infobox/en/voicesof",1
"http://yago-knowledge.org/resource/infobox/en/cameraoperators",1
"http://yago-knowledge.org/resource/infobox/en/rdplacename",1
"http://yago-knowledge.org/resource/infobox/en/encoding",1
"http://yago-knowledge.org/resource/infobox/en/olympicmixeddoublesresult",1
"http://yago-knowledge.org/resource/infobox/en/editions",1
"http://yago-knowledge.org/resource/infobox/de/liedtxt",1
"http://yago-knowledge.org/resource/infobox/nl/opgeheven",1
"http://yago-knowledge.org/resource/infobox/de/imrennkalender",1
"http://yago-knowledge.org/resource/infobox/fr/citation",1
"http://yago-knowledge.org/resource/infobox/fr/vote",1
"http://yago-knowledge.org/resource/infobox/en/shiprequisitioned",1
"http://yago-knowledge.org/resource/infobox/en/airdraft",1
"http://yago-knowledge.org/resource/infobox/en/músic",1
"http://yago-knowledge.org/resource/infobox/fr/dénominationchef",1
"http://yago-knowledge.org/resource/infobox/en/addedjanuaryltrefname",1
"http://yago-knowledge.org/resource/infobox/en/eventsummary",1
"http://yago-knowledge.org/resource/infobox/en/commissioningeditors",1
"http://yago-knowledge.org/resource/infobox/nl/stadregio",1
"http://yago-knowledge.org/resource/infobox/pl/grapodwójnamężczyzn",1
"http://yago-knowledge.org/resource/infobox/en/inputmode",1
"http://yago-knowledge.org/resource/infobox/en/territorychanges",1
"http://yago-knowledge.org/resource/infobox/en/useusdate",1
"http://yago-knowledge.org/resource/infobox/en/paidmembership",1
"http://yago-knowledge.org/resource/infobox/en/fightvenue",1
"http://yago-knowledge.org/resource/infobox/pl/charakteryzacja",1
"http://yago-knowledge.org/resource/infobox/en/generalsecretary",1
"http://yago-knowledge.org/resource/infobox/en/leadingscorer",1
"http://yago-knowledge.org/resource/infobox/en/executiveproduce",1
"http://yago-knowledge.org/resource/infobox/en/headoffice",1
"http://yago-knowledge.org/resource/infobox/en/successors",1
"http://yago-knowledge.org/resource/infobox/en/totalcasualties",1
"http://yago-knowledge.org/resource/infobox/en/youthliteracyratemaleltrefname",1
"http://yago-knowledge.org/resource/infobox/en/endpartial",1
"http://yago-knowledge.org/resource/infobox/en/numberofsports",1
"http://yago-knowledge.org/resource/infobox/en/topfootball",1
"http://yago-knowledge.org/resource/infobox/en/storyboards",1
"http://yago-knowledge.org/resource/infobox/en/biome",1
"http://yago-knowledge.org/resource/infobox/en/emmyawards",1
"http://yago-knowledge.org/resource/infobox/en/philosophy",1
"http://yago-knowledge.org/resource/infobox/en/executiveproducerwriter",1
"http://yago-knowledge.org/resource/infobox/en/broadcastnetwork",1
"http://yago-knowledge.org/resource/infobox/en/mostrecentwinner",1
"http://yago-knowledge.org/resource/infobox/en/lastep",1
"http://yago-knowledge.org/resource/infobox/en/shipsecondvoyage",1
"http://yago-knowledge.org/resource/infobox/en/fallodedby",1
"http://yago-knowledge.org/resource/infobox/de/touren",1
"http://yago-knowledge.org/resource/infobox/de/vorstand",1
"http://yago-knowledge.org/resource/infobox/en/mottobuzzwords",1
"http://yago-knowledge.org/resource/infobox/en/arrested",1
"http://yago-knowledge.org/resource/infobox/en/maximumpermissiblespeed",1
"http://yago-knowledge.org/resource/infobox/fr/datedeproduction",1
"http://yago-knowledge.org/resource/infobox/fr/animelié",1
"http://yago-knowledge.org/resource/infobox/fr/mangalié",1
"http://yago-knowledge.org/resource/infobox/en/colorcode",1
"http://yago-knowledge.org/resource/infobox/en/govname",1
"http://yago-knowledge.org/resource/infobox/nl/clubaam",1
"http://yago-knowledge.org/resource/infobox/en/finalgravity",1
"http://yago-knowledge.org/resource/infobox/fr/tirantdeau",1
"http://yago-knowledge.org/resource/infobox/de/längeinyards",1
"http://yago-knowledge.org/resource/infobox/en/govtarget",1
"http://yago-knowledge.org/resource/infobox/en/stagekmnote",1
"http://yago-knowledge.org/resource/infobox/nl/stemmen",1
"http://yago-knowledge.org/resource/infobox/en/soundsupervision",1
"http://yago-knowledge.org/resource/infobox/en/asstcamera",1
"http://yago-knowledge.org/resource/infobox/pl/wejściewżycieostatniejzmiany",1
"http://yago-knowledge.org/resource/infobox/en/shipcommandmasterchief",1
"http://yago-knowledge.org/resource/infobox/en/bowlresult",1
"http://yago-knowledge.org/resource/infobox/en/rafaymonissubjectname",1
"http://yago-knowledge.org/resource/infobox/en/animationsv",1
"http://yago-knowledge.org/resource/infobox/fr/proddélégué",1
"http://yago-knowledge.org/resource/infobox/en/sit",1
"http://yago-knowledge.org/resource/infobox/en/screenplaywriter",1
"http://yago-knowledge.org/resource/infobox/en/shipwright",1
"http://yago-knowledge.org/resource/infobox/en/sttudio",1
"http://yago-knowledge.org/resource/infobox/en/dropheightm",1
"http://yago-knowledge.org/resource/infobox/en/targetrelease",1
"http://yago-knowledge.org/resource/infobox/it/aeromobili",1
"http://yago-knowledge.org/resource/infobox/en/sold",1
"http://yago-knowledge.org/resource/infobox/fr/records",1
"http://yago-knowledge.org/resource/infobox/en/small",1
"http://yago-knowledge.org/resource/infobox/en/domesticgross",1
"http://yago-knowledge.org/resource/infobox/en/thirdalt",1
"http://yago-knowledge.org/resource/infobox/en/tvgametipoff",1
"http://yago-knowledge.org/resource/infobox/en/producerisproducingbabys",1
"http://yago-knowledge.org/resource/infobox/pl/brązowe",1
"http://yago-knowledge.org/resource/infobox/pl/złote",1
"http://yago-knowledge.org/resource/infobox/en/hiro",1
"http://yago-knowledge.org/resource/infobox/en/offspring",1
"http://yago-knowledge.org/resource/infobox/en/websitefan",1
"http://yago-knowledge.org/resource/infobox/en/submittedby",1
"http://yago-knowledge.org/resource/infobox/en/setdecorating",1
"http://yago-knowledge.org/resource/infobox/nl/actueel",1
"http://yago-knowledge.org/resource/infobox/nl/anderportaal",1
"http://yago-knowledge.org/resource/infobox/nl/hoofdkantoor",1
"http://yago-knowledge.org/resource/infobox/nl/ingesteld",1
"http://yago-knowledge.org/resource/infobox/nl/laatstebetaversie",1
"http://yago-knowledge.org/resource/infobox/nl/seizoen",1
